timestamp,open,high,low,close,volume
2025-07-01 09:31:00,108.1234,109.4567,107.8234,109.1234,234567
2025-07-01 09:32:00,109.1234,110.2345,108.7890,109.8901,245678
2025-07-01 09:33:00,109.8901,110.9012,109.2345,110.5678,256789
2025-07-01 09:34:00,110.5678,111.6789,110.1234,111.2345,267890
2025-07-01 09:35:00,111.2345,112.3456,110.7890,112.1234,278901
2025-07-01 09:36:00,112.1234,113.2345,111.6789,112.8901,289012
2025-07-01 09:37:00,112.8901,113.9012,112.2345,113.5678,301234
2025-07-01 09:38:00,113.5678,114.6789,113.1234,114.2345,312345
2025-07-01 09:39:00,114.2345,115.3456,113.7890,115.1234,323456
2025-07-01 09:40:00,115.1234,116.2345,114.6789,115.8901,334567
